team_id_home,home_team,game_id,game_date,matchup_home,wl_home,fgm_home,fga_home,fg_pct_home,fg3m_home,fg3a_home,fg3_pct_home,ftm_home,fta_home,ft_pct_home,pts_home,team_id_away,team_abbreviation_away,wl_away,fgm_away,fga_away,fg_pct_away,fg3m_away,fg3a_away,fg3_pct_away,ftm_away,fta_away,ft_pct_away,pts_away
1610612750,MIN,20800307,09/12/2008 00:00,MIN vs. UTA,L,33,82,0.402,3,16,0.188,27,43,0.628,96,1610612762,UTA,W,32,69,0.464,4,12,0.333,31,37,0.838,99
1610612739,CLE,20800305,09/12/2008 00:00,CLE vs. TOR,W,43,87,0.494,8,22,0.364,20,23,0.87,114,1610612761,TOR,L,32,71,0.451,6,17,0.353,24,32,0.75,94
1610612742,DAL,20800309,09/12/2008 00:00,DAL vs. SAS,L,48,93,0.516,9,24,0.375,21,28,0.75,126,1610612759,SAS,W,49,100,0.49,10,25,0.4,25,29,0.862,133
1610612758,SAC,20800313,09/12/2008 00:00,SAC vs. LAL,W,44,89,0.494,8,20,0.4,17,23,0.739,113,1610612747,LAL,L,35,87,0.402,9,24,0.375,22,26,0.846,101
1610612764,WAS,20800306,09/12/2008 00:00,WAS vs. DET,W,38,77,0.494,4,14,0.286,27,31,0.871,107,1610612765,DET,L,37,72,0.514,7,15,0.467,13,14,0.929,94
1610612743,DEN,20800320,10/12/2008 00:00,DEN vs. MIN,W,39,81,0.481,8,23,0.348,30,40,0.75,116,1610612750,MIN,L,39,88,0.443,4,16,0.25,23,24,0.958,105
1610612747,LAL,20800322,10/12/2008 00:00,LAL vs. PHX,W,40,82,0.488,8,24,0.333,27,35,0.771,115,1610612756,PHX,L,44,87,0.506,10,32,0.313,12,18,0.667,110
1610612740,NOH,20800316,10/12/2008 00:00,NOH vs. CHA,W,40,82,0.488,12,20,0.6,13,15,0.867,105,1610612766,CHA,L,34,82,0.415,6,12,0.5,15,21,0.714,89
1610612759,SAS,20800319,10/12/2008 00:00,SAS vs. ATL,W,35,79,0.443,10,20,0.5,15,22,0.682,95,1610612737,ATL,L,36,77,0.468,6,19,0.316,11,14,0.786,89
1610612751,NJN,20800315,10/12/2008 00:00,NJN vs. NYK,L,44,82,0.537,11,27,0.407,10,17,0.588,109,1610612752,NYK,W,40,79,0.506,9,26,0.346,32,35,0.914,121
1610612760,OKC,20800317,10/12/2008 00:00,OKC vs. MEM,L,37,72,0.514,4,7,0.571,24,30,0.8,102,1610612763,MEM,W,38,79,0.481,6,12,0.5,26,33,0.788,108
1610612755,PHI,20800318,10/12/2008 00:00,PHI vs. CLE,L,33,78,0.423,1,10,0.1,26,32,0.813,93,1610612739,CLE,W,40,87,0.46,5,18,0.278,16,18,0.889,101
1610612761,TOR,20800314,10/12/2008 00:00,TOR vs. IND,W,40,81,0.494,6,16,0.375,15,17,0.882,101,1610612754,IND,L,33,95,0.347,7,25,0.28,15,17,0.882,88
1610612744,GSW,20800321,10/12/2008 00:00,GSW vs. MIL,W,43,88,0.489,6,20,0.3,27,33,0.818,119,1610612749,MIL,L,37,86,0.43,6,14,0.429,16,21,0.762,96
1610612742,DAL,20800324,11/12/2008 00:00,DAL vs. CHA,W,36,80,0.45,8,20,0.4,15,16,0.938,95,1610612766,CHA,L,38,78,0.487,2,10,0.2,12,19,0.632,90
1610612764,WAS,20800323,11/12/2008 00:00,WAS vs. BOS,L,31,72,0.431,4,18,0.222,22,27,0.815,88,1610612738,BOS,W,44,79,0.557,8,15,0.533,26,33,0.788,122
1610612762,UTA,20800325,11/12/2008 00:00,UTA vs. POR,W,35,72,0.486,3,10,0.3,24,30,0.8,97,1610612757,POR,L,34,77,0.442,6,27,0.222,14,19,0.737,88
1610612739,CLE,20800326,12/12/2008 00:00,CLE vs. PHI,W,32,78,0.41,6,18,0.333,18,24,0.75,88,1610612755,PHI,L,30,69,0.435,1,12,0.083,11,16,0.688,72
1610612738,BOS,20800329,12/12/2008 00:00,BOS vs. NOH,W,33,70,0.471,6,16,0.375,22,35,0.629,94,1610612740,NOH,L,28,79,0.354,2,14,0.143,24,33,0.727,82
1610612751,NJN,20800328,12/12/2008 00:00,NJN vs. TOR,L,26,83,0.313,6,23,0.261,21,26,0.808,79,1610612761,TOR,W,32,73,0.438,8,21,0.381,29,31,0.935,101
1610612756,PHX,20800333,12/12/2008 00:00,PHX vs. ORL,W,44,87,0.506,10,19,0.526,15,19,0.789,113,1610612753,ORL,L,39,86,0.453,13,30,0.433,21,22,0.955,112
1610612744,GSW,20800335,12/12/2008 00:00,GSW vs. HOU,L,43,107,0.402,4,22,0.182,18,25,0.72,108,1610612745,HOU,W,41,88,0.466,7,17,0.412,30,32,0.938,119
1610612763,MEM,20800331,12/12/2008 00:00,MEM vs. CHI,W,40,85,0.471,5,16,0.313,18,24,0.75,103,1610612741,CHI,L,36,81,0.444,10,24,0.417,14,17,0.824,96
1610612765,DET,20800330,12/12/2008 00:00,DET vs. IND,W,43,77,0.558,7,13,0.538,21,27,0.778,114,1610612754,IND,L,39,69,0.565,6,14,0.429,26,29,0.897,110
1610612748,MIA,20800327,12/12/2008 00:00,MIA vs. ATL,L,32,83,0.386,5,22,0.227,4,10,0.4,73,1610612737,ATL,W,28,74,0.378,7,23,0.304,24,32,0.75,87
1610612757,POR,20800334,12/12/2008 00:00,POR vs. LAC,L,43,102,0.422,6,20,0.3,20,26,0.769,112,1610612746,LAC,W,47,100,0.47,8,17,0.471,18,21,0.857,120
1610612747,LAL,20800336,12/12/2008 00:00,LAL vs. SAC,W,42,84,0.5,7,15,0.467,21,35,0.6,112,1610612758,SAC,L,37,79,0.468,6,19,0.316,23,32,0.719,103
1610612750,MIN,20800332,12/12/2008 00:00,MIN vs. SAS,L,36,88,0.409,2,6,0.333,12,18,0.667,86,1610612759,SAS,W,37,79,0.468,8,18,0.444,16,22,0.727,98
1610612741,CHI,20800340,13/12/2008 00:00,CHI vs. NJN,W,43,92,0.467,6,15,0.4,21,22,0.955,113,1610612751,NJN,L,36,93,0.387,6,23,0.261,26,28,0.929,104
1610612746,LAC,20800346,13/12/2008 00:00,LAC vs. HOU,W,39,83,0.47,3,15,0.2,14,21,0.667,95,1610612745,HOU,L,31,87,0.356,5,21,0.238,15,19,0.789,82
1610612742,DAL,20800341,13/12/2008 00:00,DAL vs. OKC,W,41,81,0.506,7,20,0.35,14,20,0.7,103,1610612760,OKC,L,40,87,0.46,3,12,0.25,16,17,0.941,99
1610612762,UTA,20800344,13/12/2008 00:00,UTA vs. ORL,L,33,77,0.429,8,18,0.444,20,29,0.69,94,1610612753,ORL,W,36,75,0.48,14,27,0.519,17,23,0.739,103
1610612758,SAC,20800345,13/12/2008 00:00,SAC vs. NYK,L,36,98,0.367,3,23,0.13,15,19,0.789,90,1610612752,NYK,W,43,87,0.494,13,27,0.481,15,21,0.714,114
1610612766,CHA,20800338,13/12/2008 00:00,CHA vs. DET,L,33,80,0.413,2,13,0.154,18,22,0.818,86,1610612765,DET,W,34,75,0.453,9,19,0.474,13,22,0.591,90
1610612743,DEN,20800343,13/12/2008 00:00,DEN vs. GSW,W,50,94,0.532,9,26,0.346,14,23,0.609,123,1610612744,GSW,L,40,97,0.412,7,18,0.389,18,24,0.75,105
1610612749,MIL,20800342,13/12/2008 00:00,MIL vs. IND,W,43,84,0.512,8,20,0.4,27,30,0.9,121,1610612754,IND,L,37,83,0.446,6,17,0.353,23,28,0.821,103
1610612737,ATL,20800337,13/12/2008 00:00,ATL vs. CLE,W,30,63,0.476,6,21,0.286,31,39,0.795,97,1610612739,CLE,L,34,82,0.415,5,22,0.227,19,23,0.826,92
1610612755,PHI,20800339,13/12/2008 00:00,PHI vs. WAS,W,38,74,0.514,2,12,0.167,26,35,0.743,104,1610612764,WAS,L,34,83,0.41,7,23,0.304,14,21,0.667,89
1610612747,LAL,20800350,14/12/2008 00:00,LAL vs. MIN,W,38,85,0.447,5,15,0.333,17,19,0.895,98,1610612750,MIN,L,30,83,0.361,8,21,0.381,18,24,0.75,86
1610612759,SAS,20800349,14/12/2008 00:00,SAS vs. OKC,W,41,80,0.513,9,23,0.391,18,25,0.72,109,1610612760,OKC,L,44,85,0.518,6,17,0.353,10,12,0.833,104
1610612761,TOR,20800347,14/12/2008 00:00,TOR vs. NOH,L,31,77,0.403,8,24,0.333,21,24,0.875,91,1610612740,NOH,W,36,75,0.48,12,32,0.375,15,16,0.938,99
1610612763,MEM,20800348,14/12/2008 00:00,MEM vs. MIA,W,34,73,0.466,8,13,0.615,26,31,0.839,102,1610612748,MIA,L,32,88,0.364,8,26,0.308,14,18,0.778,86
1610612758,SAC,20800358,15/12/2008 00:00,SAC vs. MIN,W,43,85,0.506,10,23,0.435,22,29,0.759,118,1610612750,MIN,L,36,86,0.419,6,17,0.353,25,34,0.735,103
1610612764,WAS,20800353,15/12/2008 00:00,WAS vs. IND,L,34,81,0.42,7,23,0.304,23,31,0.742,98,1610612754,IND,W,46,97,0.474,4,17,0.235,22,28,0.786,118
1610612737,ATL,20800351,15/12/2008 00:00,ATL vs. CHA,W,35,77,0.455,3,20,0.15,10,17,0.588,83,1610612766,CHA,L,31,80,0.388,5,16,0.313,12,16,0.75,79
1610612744,GSW,20800359,15/12/2008 00:00,GSW vs. ORL,L,38,91,0.418,5,18,0.278,17,23,0.739,98,1610612753,ORL,W,45,94,0.479,10,20,0.5,9,13,0.692,109
1610612748,MIA,20800355,15/12/2008 00:00,MIA vs. MIL,L,31,70,0.443,8,20,0.4,13,19,0.684,83,1610612749,MIL,W,36,80,0.45,8,19,0.421,18,21,0.857,98
1610612756,PHX,20800357,15/12/2008 00:00,PHX vs. NYK,W,39,87,0.448,9,22,0.409,24,33,0.727,111,1610612752,NYK,L,40,97,0.412,5,37,0.135,18,23,0.783,103
1610612742,DAL,20800356,15/12/2008 00:00,DAL vs. DEN,L,29,83,0.349,10,30,0.333,20,24,0.833,88,1610612743,DEN,W,36,78,0.462,10,19,0.526,16,21,0.762,98
1610612761,TOR,20800352,15/12/2008 00:00,TOR vs. NJN,L,28,70,0.4,9,21,0.429,22,28,0.786,87,1610612751,NJN,W,32,84,0.381,8,21,0.381,22,28,0.786,94
1610612738,BOS,20800354,15/12/2008 00:00,BOS vs. UTA,W,33,67,0.493,3,6,0.5,31,41,0.756,100,1610612762,UTA,L,34,74,0.459,3,13,0.231,20,29,0.69,91
1610612757,POR,20800364,16/12/2008 00:00,POR vs. SAC,W,36,87,0.414,4,15,0.267,33,38,0.868,109,1610612758,SAC,L,24,76,0.316,5,12,0.417,24,29,0.828,77
1610612747,LAL,20800365,16/12/2008 00:00,LAL vs. NYK,W,45,95,0.474,6,23,0.261,20,25,0.8,116,1610612752,NYK,L,37,81,0.457,13,31,0.419,27,28,0.964,114
1610612763,MEM,20800361,16/12/2008 00:00,MEM vs. NOH,L,33,69,0.478,4,16,0.25,14,19,0.737,84,1610612740,NOH,W,26,62,0.419,10,20,0.5,29,38,0.763,91
1610612766,CHA,20800360,16/12/2008 00:00,CHA vs. CHI,W,36,81,0.444,6,13,0.462,32,43,0.744,110,1610612741,CHI,L,41,91,0.451,5,15,0.333,14,19,0.737,101
1610612760,OKC,20800362,16/12/2008 00:00,OKC vs. LAC,L,36,79,0.456,2,9,0.222,14,24,0.583,88,1610612746,LAC,W,39,85,0.459,6,19,0.316,14,18,0.778,98
1610612745,HOU,20800363,16/12/2008 00:00,HOU vs. DEN,W,42,76,0.553,11,24,0.458,13,17,0.765,108,1610612743,DEN,L,37,82,0.451,10,22,0.455,12,17,0.706,96
1610612761,TOR,20800369,17/12/2008 00:00,TOR vs. DAL,L,36,84,0.429,4,11,0.364,10,13,0.769,86,1610612742,DAL,W,39,78,0.5,9,23,0.391,9,10,0.9,96
1610612740,NOH,20800374,17/12/2008 00:00,NOH vs. SAS,W,35,81,0.432,7,17,0.412,13,16,0.813,90,1610612759,SAS,L,31,80,0.388,9,26,0.346,12,15,0.8,83
1610612755,PHI,20800368,17/12/2008 00:00,PHI vs. MIL,W,36,78,0.462,4,8,0.5,17,27,0.63,93,1610612749,MIL,L,32,74,0.432,2,15,0.133,22,28,0.786,88
1610612751,NJN,20800371,17/12/2008 00:00,NJN vs. UTA,L,35,85,0.412,4,22,0.182,18,22,0.818,92,1610612762,UTA,W,35,78,0.449,4,9,0.444,29,35,0.829,103
1610612750,MIN,20800372,17/12/2008 00:00,MIN vs. CLE,L,29,71,0.408,1,14,0.071,11,15,0.733,70,1610612739,CLE,W,40,75,0.533,4,17,0.235,9,14,0.643,93
1610612737,ATL,20800366,17/12/2008 00:00,ATL vs. BOS,L,29,79,0.367,7,24,0.292,20,27,0.741,85,1610612738,BOS,W,34,77,0.442,2,13,0.154,18,22,0.818,88
1610612754,IND,20800367,17/12/2008 00:00,IND vs. GSW,W,47,106,0.443,6,17,0.353,27,29,0.931,127,1610612744,GSW,L,45,100,0.45,12,28,0.429,18,23,0.783,120
1610612765,DET,20800370,17/12/2008 00:00,DET vs. WAS,W,35,73,0.479,3,12,0.25,15,21,0.714,88,1610612764,WAS,L,26,78,0.333,4,13,0.308,18,27,0.667,74
1610612741,CHI,20800373,17/12/2008 00:00,CHI vs. LAC,W,41,91,0.451,7,17,0.412,26,33,0.788,115,1610612746,LAC,L,41,96,0.427,4,18,0.222,23,30,0.767,109
1610612757,POR,20800376,18/12/2008 00:00,POR vs. PHX,W,45,87,0.517,11,23,0.478,23,30,0.767,124,1610612756,PHX,L,41,72,0.569,12,18,0.667,25,29,0.862,119
1610612753,ORL,20800375,18/12/2008 00:00,ORL vs. SAS,W,38,85,0.447,6,25,0.24,8,10,0.8,90,1610612759,SAS,L,30,80,0.375,8,20,0.4,10,13,0.769,78
1610612754,IND,20800377,19/12/2008 00:00,IND vs. LAC,L,43,97,0.443,4,18,0.222,19,26,0.731,109,1610612746,LAC,W,41,95,0.432,3,17,0.176,32,42,0.762,117
1610612760,OKC,20800386,19/12/2008 00:00,OKC vs. TOR,W,36,81,0.444,3,13,0.231,16,27,0.593,91,1610612761,TOR,L,32,88,0.364,2,17,0.118,17,23,0.739,83
1610612751,NJN,20800381,19/12/2008 00:00,NJN vs. DAL,W,44,91,0.484,14,26,0.538,19,20,0.95,121,1610612742,DAL,L,32,77,0.416,8,21,0.381,25,29,0.862,97
1610612743,DEN,20800388,19/12/2008 00:00,DEN vs. CLE,L,34,79,0.43,10,20,0.5,10,17,0.588,88,1610612739,CLE,W,40,84,0.476,6,20,0.3,19,24,0.792,105
1610612745,HOU,20800387,19/12/2008 00:00,HOU vs. SAC,W,41,84,0.488,6,17,0.353,19,26,0.731,107,1610612758,SAC,L,35,76,0.461,8,16,0.5,18,20,0.9,96
1610612764,WAS,20800378,19/12/2008 00:00,WAS vs. PHI,L,39,82,0.476,10,27,0.37,15,23,0.652,103,1610612755,PHI,W,36,73,0.493,9,21,0.429,28,34,0.824,109
1610612752,NYK,20800382,19/12/2008 00:00,NYK vs. MIL,L,29,75,0.387,7,21,0.333,16,20,0.8,81,1610612749,MIL,W,42,90,0.467,8,23,0.348,13,14,0.929,105
1610612738,BOS,20800380,19/12/2008 00:00,BOS vs. CHI,W,50,84,0.595,12,24,0.5,14,17,0.824,126,1610612741,CHI,L,43,85,0.506,11,22,0.5,11,14,0.786,108
1610612748,MIA,20800385,19/12/2008 00:00,MIA vs. LAL,W,32,73,0.438,8,18,0.444,17,24,0.708,89,1610612747,LAL,L,35,74,0.473,7,16,0.438,10,19,0.526,87
1610612737,ATL,20800379,19/12/2008 00:00,ATL vs. GSW,W,44,85,0.518,7,22,0.318,20,26,0.769,115,1610612744,GSW,L,41,91,0.451,6,24,0.25,11,16,0.688,99
1610612763,MEM,20800384,19/12/2008 00:00,MEM vs. CHA,L,31,72,0.431,3,16,0.188,18,23,0.783,83,1610612766,CHA,W,50,76,0.658,4,11,0.364,8,12,0.667,112
1610612765,DET,20800383,19/12/2008 00:00,DET vs. UTA,L,43,90,0.478,7,19,0.368,21,22,0.955,114,1610612762,UTA,W,44,95,0.463,4,14,0.286,28,39,0.718,120
1610612756,PHX,20800398,20/12/2008 00:00,PHX vs. DEN,W,38,77,0.494,9,18,0.5,23,28,0.821,108,1610612743,DEN,L,37,80,0.463,11,23,0.478,16,23,0.696,101
1610612751,NJN,20800393,20/12/2008 00:00,NJN vs. MIA,L,35,74,0.473,5,19,0.263,28,31,0.903,103,1610612748,MIA,W,39,76,0.513,6,15,0.4,22,30,0.733,106
1610612753,ORL,20800390,20/12/2008 00:00,ORL vs. LAL,W,35,72,0.486,12,30,0.4,24,39,0.615,106,1610612747,LAL,L,36,87,0.414,7,21,0.333,24,25,0.96,103
1610612740,NOH,20800394,20/12/2008 00:00,NOH vs. SAC,W,36,79,0.456,5,17,0.294,22,28,0.786,99,1610612758,SAC,L,33,70,0.471,9,21,0.429,15,17,0.882,90
1610612750,MIN,20800392,20/12/2008 00:00,MIN vs. HOU,L,40,89,0.449,5,13,0.385,17,27,0.63,102,1610612745,HOU,W,39,74,0.527,12,23,0.522,19,21,0.905,109
1610612759,SAS,20800397,20/12/2008 00:00,SAS vs. TOR,W,42,86,0.488,16,35,0.457,7,13,0.538,107,1610612761,TOR,L,40,88,0.455,4,12,0.333,13,15,0.867,97
1610612766,CHA,20800389,20/12/2008 00:00,CHA vs. GSW,L,38,81,0.469,11,19,0.579,16,23,0.696,103,1610612744,GSW,W,35,77,0.455,10,18,0.556,30,36,0.833,110
1610612755,PHI,20800391,20/12/2008 00:00,PHI vs. IND,L,35,80,0.438,0,8,0,24,27,0.889,94,1610612754,IND,W,36,83,0.434,6,16,0.375,17,18,0.944,95
1610612749,MIL,20800396,20/12/2008 00:00,MIL vs. LAC,W,46,89,0.517,5,13,0.385,22,29,0.759,119,1610612746,LAC,L,28,81,0.346,5,14,0.357,24,31,0.774,85
1610612741,CHI,20800395,20/12/2008 00:00,CHI vs. UTA,W,41,89,0.461,7,16,0.438,17,24,0.708,106,1610612762,UTA,L,38,79,0.481,2,11,0.182,20,22,0.909,98
1610612760,OKC,20800402,21/12/2008 00:00,OKC vs. CLE,L,35,79,0.443,7,15,0.467,14,19,0.737,91,1610612739,CLE,W,42,76,0.553,9,17,0.529,9,15,0.6,102
1610612737,ATL,20800399,21/12/2008 00:00,ATL vs. DET,W,31,74,0.419,8,18,0.444,15,22,0.682,85,1610612765,DET,L,35,75,0.467,3,10,0.3,5,7,0.714,78
1610612764,WAS,20800401,21/12/2008 00:00,WAS vs. DAL,L,30,76,0.395,5,11,0.455,21,25,0.84,86,1610612742,DAL,W,40,87,0.46,5,30,0.167,12,14,0.857,97
1610612738,BOS,20800400,21/12/2008 00:00,BOS vs. NYK,W,50,76,0.658,10,20,0.5,14,24,0.583,124,1610612752,NYK,L,36,83,0.434,13,33,0.394,20,26,0.769,105
1610612743,DEN,20800407,22/12/2008 00:00,DEN vs. POR,W,33,72,0.458,3,11,0.273,28,39,0.718,97,1610612757,POR,L,33,79,0.418,8,18,0.444,15,19,0.789,89
1610612753,ORL,20800403,22/12/2008 00:00,ORL vs. GSW,W,41,85,0.482,16,31,0.516,15,24,0.625,113,1610612744,GSW,L,29,91,0.319,5,14,0.357,18,28,0.643,81
1610612746,LAC,20800408,22/12/2008 00:00,LAC vs. TOR,L,25,76,0.329,7,18,0.389,18,23,0.783,75,1610612761,TOR,W,36,80,0.45,7,19,0.368,18,24,0.75,97
1610612751,NJN,20800404,22/12/2008 00:00,NJN vs. HOU,L,36,87,0.414,3,10,0.3,16,22,0.727,91,1610612745,HOU,W,43,74,0.581,9,19,0.474,19,26,0.731,114
1610612759,SAS,20800406,22/12/2008 00:00,SAS vs. SAC,W,37,71,0.521,7,15,0.467,20,24,0.833,101,1610612758,SAC,L,31,78,0.397,5,15,0.333,18,22,0.818,85
1610612763,MEM,20800405,22/12/2008 00:00,MEM vs. LAL,L,35,77,0.455,9,21,0.429,17,20,0.85,96,1610612747,LAL,W,40,74,0.541,6,15,0.4,19,27,0.704,105
1610612754,IND,20800412,23/12/2008 00:00,IND vs. NJN,L,43,87,0.494,11,18,0.611,10,13,0.769,107,1610612751,NJN,W,36,75,0.48,8,17,0.471,28,33,0.848,108
1610612766,CHA,20800410,23/12/2008 00:00,CHA vs. WAS,W,30,72,0.417,3,13,0.231,17,28,0.607,80,1610612764,WAS,L,28,87,0.322,5,18,0.278,11,12,0.917,72
1610612765,DET,20800415,23/12/2008 00:00,DET vs. CHI,W,36,85,0.424,5,13,0.385,27,36,0.75,104,1610612741,CHI,L,36,76,0.474,6,19,0.316,20,24,0.833,98
1610612759,SAS,20800419,23/12/2008 00:00,SAS vs. MIN,W,38,78,0.487,5,13,0.385,18,24,0.75,99,1610612750,MIN,L,32,75,0.427,4,15,0.267,25,32,0.781,93
1610612749,MIL,20800416,23/12/2008 00:00,MIL vs. UTA,W,33,85,0.388,1,16,0.063,27,33,0.818,94,1610612762,UTA,L,30,79,0.38,3,14,0.214,23,27,0.852,86
1610612739,CLE,20800411,23/12/2008 00:00,CLE vs. HOU,W,38,78,0.487,8,22,0.364,15,17,0.882,99,1610612745,HOU,L,31,72,0.431,10,24,0.417,18,21,0.857,90
1610612757,POR,20800420,23/12/2008 00:00,POR vs. DEN,W,34,74,0.459,9,28,0.321,24,27,0.889,101,1610612743,DEN,L,30,70,0.429,6,19,0.316,26,32,0.813,92
1610612737,ATL,20800409,23/12/2008 00:00,ATL vs. OKC,W,37,79,0.468,7,19,0.368,18,26,0.692,99,1610612760,OKC,L,34,91,0.374,5,12,0.417,15,21,0.714,88
1610612738,BOS,20800413,23/12/2008 00:00,BOS vs. PHI,W,37,81,0.457,7,14,0.5,29,34,0.853,110,1610612755,PHI,L,37,77,0.481,0,11,0,17,27,0.63,91
1610612748,MIA,20800414,23/12/2008 00:00,MIA vs. GSW,W,38,74,0.514,6,15,0.4,14,25,0.56,96,1610612744,GSW,L,33,89,0.371,5,15,0.333,17,19,0.895,88
1610612740,NOH,20800417,23/12/2008 00:00,NOH vs. LAL,L,32,77,0.416,9,28,0.321,14,22,0.636,87,1610612747,LAL,W,33,75,0.44,6,15,0.4,28,32,0.875,100
1610612742,DAL,20800418,23/12/2008 00:00,DAL vs. MEM,W,41,82,0.5,7,19,0.368,11,14,0.786,100,1610612763,MEM,L,31,81,0.383,4,13,0.308,16,22,0.727,82
1610612739,CLE,20800424,25/12/2008 00:00,CLE vs. WAS,W,31,74,0.419,12,31,0.387,19,26,0.731,93,1610612764,WAS,L,38,87,0.437,9,25,0.36,4,7,0.571,89
1610612757,POR,20800425,25/12/2008 00:00,POR vs. DAL,L,34,68,0.5,5,12,0.417,21,32,0.656,94,1610612742,DAL,W,40,82,0.488,7,21,0.333,15,18,0.833,102
1610612756,PHX,20800422,25/12/2008 00:00,PHX vs. SAS,L,34,75,0.453,3,11,0.273,19,27,0.704,90,1610612759,SAS,W,38,91,0.418,6,17,0.353,9,14,0.643,91
1610612747,LAL,20800423,25/12/2008 00:00,LAL vs. BOS,W,36,78,0.462,8,20,0.4,12,15,0.8,92,1610612738,BOS,L,36,77,0.468,5,22,0.227,6,8,0.75,83
1610612753,ORL,20800421,25/12/2008 00:00,ORL vs. NOH,W,30,74,0.405,13,28,0.464,15,22,0.682,88,1610612740,NOH,L,28,84,0.333,4,16,0.25,8,10,0.8,68
1610612740,NOH,20800431,26/12/2008 00:00,NOH vs. HOU,W,33,74,0.446,3,14,0.214,19,24,0.792,88,1610612745,HOU,L,26,72,0.361,5,19,0.263,22,27,0.815,79
1610612765,DET,20800429,26/12/2008 00:00,DET vs. OKC,W,39,87,0.448,2,10,0.2,10,12,0.833,90,1610612760,OKC,L,37,82,0.451,2,9,0.222,12,19,0.632,88
1610612762,UTA,20800433,26/12/2008 00:00,UTA vs. DAL,W,36,80,0.45,2,11,0.182,23,27,0.852,97,1610612742,DAL,L,33,81,0.407,7,24,0.292,15,17,0.882,88
1610612763,MEM,20800430,26/12/2008 00:00,MEM vs. IND,W,41,78,0.526,2,13,0.154,24,40,0.6,108,1610612754,IND,L,43,80,0.538,6,22,0.273,13,18,0.722,105
1610612752,NYK,20800428,26/12/2008 00:00,NYK vs. MIN,L,35,90,0.389,11,30,0.367,26,34,0.765,107,1610612750,MIN,W,38,74,0.514,13,24,0.542,31,37,0.838,120
1610612758,SAC,20800434,26/12/2008 00:00,SAC vs. TOR,L,36,80,0.45,8,20,0.4,21,26,0.808,101,1610612761,TOR,W,38,69,0.551,4,11,0.364,27,36,0.75,107
1610612751,NJN,20800427,26/12/2008 00:00,NJN vs. CHA,L,32,80,0.4,9,18,0.5,14,21,0.667,87,1610612766,CHA,W,35,70,0.5,6,14,0.429,19,26,0.731,95
1610612744,GSW,20800435,26/12/2008 00:00,GSW vs. BOS,W,33,72,0.458,10,27,0.37,23,27,0.852,99,1610612738,BOS,L,33,70,0.471,6,12,0.5,17,25,0.68,89
1610612743,DEN,20800432,26/12/2008 00:00,DEN vs. PHI,W,33,76,0.434,15,31,0.484,24,25,0.96,105,1610612755,PHI,L,39,79,0.494,5,12,0.417,18,30,0.6,101
1610612748,MIA,20800426,26/12/2008 00:00,MIA vs. CHI,W,36,85,0.424,6,18,0.333,12,18,0.667,90,1610612741,CHI,L,31,84,0.369,6,16,0.375,9,13,0.692,77
1610612750,MIN,20800439,27/12/2008 00:00,MIN vs. ORL,L,35,85,0.412,8,13,0.615,16,28,0.571,94,1610612753,ORL,W,43,80,0.538,12,24,0.5,20,25,0.8,118
1610612737,ATL,20800436,27/12/2008 00:00,ATL vs. CHI,W,49,88,0.557,9,19,0.474,22,26,0.846,129,1610612741,CHI,L,43,79,0.544,12,20,0.6,19,26,0.731,117
1610612766,CHA,20800437,27/12/2008 00:00,CHA vs. NJN,L,38,79,0.481,6,16,0.375,21,29,0.724,103,1610612751,NJN,W,38,78,0.487,10,23,0.435,28,33,0.848,114
1610612745,HOU,20800440,27/12/2008 00:00,HOU vs. UTA,W,38,97,0.392,12,28,0.429,32,38,0.842,120,1610612762,UTA,L,49,100,0.49,5,13,0.385,12,18,0.667,115
1610612764,WAS,20800438,27/12/2008 00:00,WAS vs. OKC,W,45,100,0.45,3,15,0.2,11,16,0.688,104,1610612760,OKC,L,37,77,0.481,5,12,0.417,16,19,0.842,95
1610612757,POR,20800443,27/12/2008 00:00,POR vs. TOR,W,40,79,0.506,7,23,0.304,15,19,0.789,102,1610612761,TOR,L,35,78,0.449,7,19,0.368,12,12,1,89
1610612759,SAS,20800442,27/12/2008 00:00,SAS vs. MEM,W,41,89,0.461,7,20,0.35,17,21,0.81,106,1610612763,MEM,L,41,88,0.466,5,14,0.357,16,23,0.696,103
1610612749,MIL,20800441,27/12/2008 00:00,MIL vs. DET,L,24,79,0.304,1,12,0.083,27,33,0.818,76,1610612765,DET,W,34,79,0.43,3,16,0.188,16,20,0.8,87
1610612747,LAL,20800449,28/12/2008 00:00,LAL vs. GSW,W,47,91,0.516,10,22,0.455,26,32,0.813,130,1610612744,GSW,L,40,81,0.494,9,18,0.5,24,33,0.727,113
1610612739,CLE,20800446,28/12/2008 00:00,CLE vs. MIA,W,31,76,0.408,7,20,0.35,24,35,0.686,93,1610612748,MIA,L,35,81,0.432,3,14,0.214,13,20,0.65,86
1610612758,SAC,20800448,28/12/2008 00:00,SAC vs. BOS,L,19,68,0.279,4,18,0.222,21,27,0.778,63,1610612738,BOS,W,41,79,0.519,6,18,0.333,20,27,0.741,108
1610612754,IND,20800447,28/12/2008 00:00,IND vs. NOH,L,39,78,0.5,9,12,0.75,16,22,0.727,103,1610612740,NOH,W,39,84,0.464,8,17,0.471,19,26,0.731,105
1610612752,NYK,20800444,28/12/2008 00:00,NYK vs. DEN,L,38,85,0.447,12,35,0.343,22,31,0.71,110,1610612743,DEN,W,45,79,0.57,6,14,0.429,21,30,0.7,117
